epoch,train_loss,train_accuracy,val_loss,val_accuracy,best_val_accuracy,name,kind,hidden_layers,conv_channels,dropout,use_batchnorm,lr,epochs,train_batches,valid_batches
10,0.46529856473207476,0.8334635416666667,0.44330682754516604,0.8379464285714285,0.8410714285714286,overnight_dense_256_128_drop0.2_bn0_lr0.0003,dense,"256,128",,0.2,False,0.0003,10,120,35
10,0.41753710781534514,0.84609375,0.4588595986366272,0.8375,0.8513392857142857,overnight_dense_420_256_drop0.2_bn0_lr0.002,dense,"420,256",,0.2,False,0.002,10,120,35
10,0.5168722862998645,0.8321614583333333,0.47227896707398553,0.8366071428571429,0.8446428571428571,overnight_dense_256_128_drop0.35_bn1_lr0.0001,dense,"256,128",,0.35,True,0.0001,10,120,35
10,0.38313912972807884,0.8640625,0.4574936555964606,0.8361607142857143,0.8571428571428571,overnight_dense_512_256_128_drop0.1_bn0_lr0.001,dense,"512,256,128",,0.1,False,0.001,10,120,35
10,0.4116918930162986,0.8529947916666667,0.44989807179995944,0.8361607142857143,0.8491071428571428,overnight_dense_512_256_128_drop0.1_bn0_lr0.0003,dense,"512,256,128",,0.1,False,0.0003,10,120,35
10,0.3804312535872062,0.8604166666666667,0.439912577186312,0.8357142857142857,0.8607142857142858,overnight_dense_420_256_drop0.0_bn0_lr0.001,dense,"420,256",,0.0,False,0.001,10,120,35
10,0.4629858549684286,0.8299479166666667,0.43612553136689325,0.8352678571428571,0.8433035714285714,overnight_dense_256_128_drop0.35_bn0_lr0.002,dense,"256,128",,0.35,False,0.002,10,120,35
10,0.4225230682641268,0.8537760416666667,0.4617233497755868,0.8348214285714286,0.8535714285714285,overnight_dense_512_256_128_drop0.2_bn0_lr0.002,dense,"512,256,128",,0.2,False,0.002,10,120,35
10,0.4940869316458702,0.8235677083333334,0.4712270549365452,0.834375,0.834375,overnight_dense_512_256_128_drop0.0_bn0_lr0.0001,dense,"512,256,128",,0.0,False,0.0001,10,120,35
10,0.4913322833677133,0.8264322916666667,0.4538526816027505,0.8330357142857143,0.8370535714285714,overnight_dense_128_64_drop0.35_bn0_lr0.001,dense,"128,64",,0.35,False,0.001,10,120,35
10,0.41203255467116834,0.8502604166666666,0.447512212395668,0.8325892857142857,0.8566964285714286,overnight_dense_512_256_128_drop0.1_bn0_lr0.002,dense,"512,256,128",,0.1,False,0.002,10,120,35
10,0.6913251052300136,0.8002604166666667,0.5677502061639513,0.8321428571428572,0.8334821428571428,overnight_dense_128_64_drop0.35_bn1_lr0.0001,dense,"128,64",,0.35,True,0.0001,10,120,35
10,0.49482798427343366,0.8325520833333333,0.4847766160964966,0.8308035714285714,0.8308035714285714,overnight_dense_512_256_drop0.1_bn0_lr0.0001,dense,"512,256",,0.1,False,0.0001,10,120,35
12,0.5753460166354974,0.8,0.4586324325629643,0.8299107142857143,0.8299107142857143,overnight_cnn_32_64_128_drop0.35_bn1_lr0.001,cnn,"256,128","32,64,128",0.35,True,0.001,12,120,35
10,0.5760547506312529,0.8321614583333333,0.5589404582977295,0.8299107142857143,0.83125,overnight_dense_128_64_drop0.2_bn1_lr0.0001,dense,"128,64",,0.2,True,0.0001,10,120,35
10,0.46163319249947865,0.8369791666666667,0.4872144043445587,0.8299107142857143,0.8299107142857143,overnight_dense_128_64_drop0.0_bn0_lr0.0003,dense,"128,64",,0.0,False,0.0003,10,120,35
10,0.45503066206971804,0.8403645833333333,0.47884440422058105,0.8299107142857143,0.8348214285714286,overnight_dense_512_256_drop0.0_bn0_lr0.0001,dense,"512,256",,0.0,False,0.0001,10,120,35
12,0.49874865052600703,0.816015625,0.475076048714774,0.8299107142857143,0.8299107142857143,overnight_cnn_32_64_128_drop0.1_bn0_lr0.001,cnn,"256,128","32,64,128",0.1,False,0.001,12,120,35
10,0.508606655150652,0.8255208333333334,0.47986193469592503,0.8294642857142858,0.8294642857142858,overnight_dense_512_256_drop0.2_bn0_lr0.0001,dense,"512,256",,0.2,False,0.0001,10,120,35
10,0.49650733495752014,0.823046875,0.4536471162523542,0.8290178571428571,0.8357142857142857,overnight_dense_256_128_drop0.35_bn0_lr0.0003,dense,"256,128",,0.35,False,0.0003,10,120,35
10,0.4204886307319005,0.84453125,0.47578584636960713,0.8285714285714286,0.85,overnight_dense_256_128_drop0.35_bn1_lr0.002,dense,"256,128",,0.35,True,0.002,10,120,35
10,0.42058419187863666,0.8458333333333333,0.4583167748791831,0.8285714285714286,0.8558035714285714,overnight_dense_512_256_128_drop0.2_bn0_lr0.001,dense,"512,256,128",,0.2,False,0.001,10,120,35
10,0.48493939712643624,0.834765625,0.48907955884933474,0.8285714285714286,0.8294642857142858,overnight_dense_420_256_drop0.1_bn0_lr0.0001,dense,"420,256",,0.1,False,0.0001,10,120,35
10,0.43745767238239447,0.842578125,0.46541569871561866,0.8267857142857142,0.8535714285714285,overnight_dense_512_256_128_drop0.35_bn1_lr0.002,dense,"512,256,128",,0.35,True,0.002,10,120,35
10,0.5160957597196102,0.8204427083333333,0.523706717150552,0.8258928571428571,0.8258928571428571,overnight_dense_256_128_drop0.0_bn0_lr0.0001,dense,"256,128",,0.0,False,0.0001,10,120,35
10,0.4219339703520139,0.8438802083333333,0.4488688962800162,0.825,0.8473214285714286,overnight_dense_128_64_drop0.2_bn0_lr0.002,dense,"128,64",,0.2,False,0.002,10,120,35
10,0.468079225346446,0.8380208333333333,0.513389904158456,0.8241071428571428,0.8308035714285714,overnight_dense_420_256_drop0.0_bn0_lr0.0001,dense,"420,256",,0.0,False,0.0001,10,120,35
12,0.5952055650452773,0.7860677083333333,0.49070930821555003,0.8236607142857143,0.8236607142857143,overnight_cnn_32_64_128_drop0.35_bn0_lr0.001,cnn,"256,128","32,64,128",0.35,False,0.001,12,120,35
10,0.5297833472490311,0.8190104166666666,0.5071820769991193,0.8227678571428572,0.8227678571428572,overnight_dense_512_256_128_drop0.2_bn0_lr0.0001,dense,"512,256,128",,0.2,False,0.0001,10,120,35
10,0.5533483915030957,0.8063802083333333,0.5040873076234546,0.8227678571428572,0.8227678571428572,overnight_dense_256_128_drop0.1_bn0_lr0.0001,dense,"256,128",,0.1,False,0.0001,10,120,35
10,0.497472853710254,0.8209635416666666,0.4756204579557691,0.8209821428571429,0.8267857142857142,overnight_dense_128_64_drop0.1_bn0_lr0.0003,dense,"128,64",,0.1,False,0.0003,10,120,35
12,0.5365150717397531,0.8216145833333334,0.5313877063138145,0.8205357142857143,0.8205357142857143,overnight_cnn_64_128_drop0.0_bn1_lr0.001,cnn,"256,128","64,128",0.0,True,0.001,12,120,35
10,0.5066942525406678,0.821875,0.5077063551970891,0.8169642857142857,0.8200892857142857,overnight_dense_512_256_128_drop0.1_bn0_lr0.0001,dense,"512,256,128",,0.1,False,0.0001,10,120,35
10,0.5364530424276988,0.8139322916666667,0.5124731796128409,0.8165178571428572,0.8165178571428572,overnight_dense_420_256_drop0.35_bn0_lr0.0001,dense,"420,256",,0.35,False,0.0001,10,120,35
10,0.5620786962409814,0.8055989583333333,0.5379965220178876,0.8116071428571429,0.8116071428571429,overnight_dense_256_128_drop0.2_bn0_lr0.0001,dense,"256,128",,0.2,False,0.0001,10,120,35
10,0.5171618717412154,0.8217447916666667,0.5278690252985273,0.8098214285714286,0.8183035714285715,overnight_dense_420_256_drop0.2_bn0_lr0.0001,dense,"420,256",,0.2,False,0.0001,10,120,35
12,0.7294347301125527,0.741796875,0.6040096921580178,0.809375,0.809375,overnight_cnn_32_64_drop0.1_bn1_lr0.002,cnn,"256,128","32,64",0.1,True,0.002,12,120,35
10,0.529544593890508,0.8143229166666667,0.5065831959247589,0.8089285714285714,0.8285714285714286,overnight_dense_128_64_drop0.2_bn0_lr0.0003,dense,"128,64",,0.2,False,0.0003,10,120,35
10,0.5216832123696804,0.8145833333333333,0.5295799808842795,0.8084821428571428,0.8174107142857143,overnight_dense_512_256_drop0.35_bn0_lr0.0001,dense,"512,256",,0.35,False,0.0001,10,120,35
10,0.5953808014591535,0.793359375,0.5175491307462965,0.8071428571428572,0.8071428571428572,overnight_dense_512_256_128_drop0.35_bn0_lr0.0001,dense,"512,256,128",,0.35,False,0.0001,10,120,35
10,0.5789647872249285,0.8,0.538249261038644,0.8049107142857143,0.8196428571428571,overnight_dense_128_64_drop0.35_bn0_lr0.0003,dense,"128,64",,0.35,False,0.0003,10,120,35
12,0.7140007865925629,0.7471354166666667,0.5763649106025696,0.8035714285714286,0.8035714285714286,overnight_cnn_64_128_drop0.2_bn1_lr0.002,cnn,"256,128","64,128",0.2,True,0.002,12,120,35
12,0.6081970031062762,0.785546875,0.5745271061147962,0.7977678571428571,0.8191964285714286,overnight_cnn_64_128_drop0.1_bn1_lr0.002,cnn,"256,128","64,128",0.1,True,0.002,12,120,35
12,0.738448775311311,0.7399739583333333,0.5786616138049534,0.796875,0.796875,overnight_cnn_32_64_128_drop0.35_bn1_lr0.0003,cnn,"256,128","32,64,128",0.35,True,0.0003,12,120,35
12,0.6597715417544047,0.7826822916666667,0.5774112275668553,0.7964285714285714,0.8022321428571428,overnight_cnn_32_64_128_drop0.1_bn1_lr0.0001,cnn,"256,128","32,64,128",0.1,True,0.0001,12,120,35
12,0.6393269995848337,0.7641927083333333,0.5663148905549731,0.7955357142857142,0.7955357142857142,overnight_cnn_32_64_128_drop0.2_bn0_lr0.0003,cnn,"256,128","32,64,128",0.2,False,0.0003,12,120,35
10,0.5770315647125244,0.807421875,0.5936018220015935,0.7950892857142857,0.796875,overnight_dense_128_64_drop0.0_bn0_lr0.0001,dense,"128,64",,0.0,False,0.0001,10,120,35
10,0.634472039838632,0.77265625,0.5693512184279306,0.7946428571428571,0.7946428571428571,overnight_dense_256_128_drop0.35_bn0_lr0.0001,dense,"256,128",,0.35,False,0.0001,10,120,35
12,0.6626179695129395,0.7725260416666667,0.6214640413011824,0.7941964285714286,0.7941964285714286,overnight_cnn_64_128_drop0.1_bn0_lr0.002,cnn,"256,128","64,128",0.1,False,0.002,12,120,35
12,0.6008981903394063,0.7796875,0.5484754196235112,0.7919642857142857,0.7919642857142857,overnight_cnn_32_64_128_drop0.1_bn0_lr0.0003,cnn,"256,128","32,64,128",0.1,False,0.0003,12,120,35
10,0.6768784858286381,0.7615885416666667,0.6222800765718732,0.7910714285714285,0.7910714285714285,overnight_dense_128_64_drop0.2_bn0_lr0.0001,dense,"128,64",,0.2,False,0.0001,10,120,35
12,0.6793252500394981,0.7615885416666667,0.6179710064615522,0.7910714285714285,0.7910714285714285,overnight_cnn_64_128_drop0.1_bn1_lr0.001,cnn,"256,128","64,128",0.1,True,0.001,12,120,35
10,0.6400836288928986,0.775,0.61505263873509,0.7901785714285714,0.7901785714285714,overnight_dense_128_64_drop0.1_bn0_lr0.0001,dense,"128,64",,0.1,False,0.0001,10,120,35
12,0.6834094559152921,0.788671875,0.6810897810118539,0.7892857142857143,0.7892857142857143,overnight_cnn_64_128_drop0.0_bn1_lr0.0003,cnn,"256,128","64,128",0.0,True,0.0003,12,120,35
12,0.7478850166002909,0.733984375,0.6059313246182033,0.7875,0.7875,overnight_cnn_64_128_drop0.2_bn0_lr0.002,cnn,"256,128","64,128",0.2,False,0.002,12,120,35
12,0.5891635251541932,0.784375,0.5800236446516854,0.7861607142857143,0.7861607142857143,overnight_cnn_32_64_128_drop0.0_bn0_lr0.0003,cnn,"256,128","32,64,128",0.0,False,0.0003,12,120,35
12,0.6055329608420531,0.7940104166666667,0.6398770017283303,0.7848214285714286,0.7848214285714286,overnight_cnn_16_32_drop0.0_bn1_lr0.002,cnn,"256,128","16,32",0.0,True,0.002,12,120,35
12,0.6444440722465515,0.7696614583333333,0.6291165241173335,0.784375,0.784375,overnight_cnn_64_128_drop0.0_bn0_lr0.002,cnn,"256,128","64,128",0.0,False,0.002,12,120,35
12,0.7835272401571274,0.73828125,0.6639720210007258,0.7830357142857143,0.7830357142857143,overnight_cnn_32_64_128_drop0.2_bn1_lr0.0001,cnn,"256,128","32,64,128",0.2,True,0.0001,12,120,35
12,0.5384499778350195,0.8141927083333333,0.615055354152407,0.7830357142857143,0.8089285714285714,overnight_cnn_32_64_drop0.0_bn1_lr0.002,cnn,"256,128","32,64",0.0,True,0.002,12,120,35
12,0.787857840458552,0.7208333333333333,0.6826633402279445,0.7821428571428571,0.7821428571428571,overnight_cnn_64_128_drop0.2_bn0_lr0.001,cnn,"256,128","64,128",0.2,False,0.001,12,120,35
12,0.8798349330822627,0.6875,0.6736448560442243,0.7776785714285714,0.7776785714285714,overnight_cnn_64_128_drop0.35_bn1_lr0.002,cnn,"256,128","64,128",0.35,True,0.002,12,120,35
12,0.7462067022919655,0.7268229166666667,0.6384042263031006,0.7776785714285714,0.7776785714285714,overnight_cnn_32_64_128_drop0.35_bn0_lr0.0003,cnn,"256,128","32,64,128",0.35,False,0.0003,12,120,35
12,0.8389760037263234,0.7092447916666667,0.6811158674103873,0.7772321428571428,0.7772321428571428,overnight_cnn_32_64_drop0.1_bn1_lr0.001,cnn,"256,128","32,64",0.1,True,0.001,12,120,35
12,0.7675170416633288,0.7309895833333333,0.6751955304827009,0.7741071428571429,0.78125,overnight_cnn_32_64_drop0.1_bn0_lr0.002,cnn,"256,128","32,64",0.1,False,0.002,12,120,35
12,0.786283120016257,0.7220052083333334,0.6861840690885271,0.7732142857142857,0.7732142857142857,overnight_cnn_64_128_drop0.2_bn1_lr0.001,cnn,"256,128","64,128",0.2,True,0.001,12,120,35
12,0.801269340266784,0.7096354166666666,0.6865622299058097,0.7700892857142857,0.7709821428571428,overnight_cnn_64_128_drop0.35_bn0_lr0.002,cnn,"256,128","64,128",0.35,False,0.002,12,120,35
12,0.47708878430227436,0.8354166666666667,0.661407209294183,0.7665178571428571,0.825,overnight_cnn_64_128_drop0.0_bn1_lr0.002,cnn,"256,128","64,128",0.0,True,0.002,12,120,35
12,0.856516162554423,0.6911458333333333,0.7054429548127311,0.7660714285714286,0.7660714285714286,overnight_cnn_32_64_drop0.2_bn0_lr0.002,cnn,"256,128","32,64",0.2,False,0.002,12,120,35
12,0.8853262295325597,0.6805989583333333,0.747322074004582,0.7620535714285714,0.7669642857142858,overnight_cnn_16_32_drop0.1_bn1_lr0.002,cnn,"256,128","16,32",0.1,True,0.002,12,120,35
12,0.9713522041837375,0.64453125,0.8068400042397635,0.7584821428571429,0.7584821428571429,overnight_cnn_16_32_drop0.2_bn0_lr0.002,cnn,"256,128","16,32",0.2,False,0.002,12,120,35
12,0.6956877147157987,0.7552083333333334,0.6712589297975813,0.7566964285714286,0.7566964285714286,overnight_cnn_32_64_drop0.0_bn0_lr0.002,cnn,"256,128","32,64",0.0,False,0.002,12,120,35
12,0.9018610691030821,0.6755208333333333,0.7693442208426339,0.7558035714285715,0.7616071428571428,overnight_cnn_64_128_drop0.35_bn0_lr0.001,cnn,"256,128","64,128",0.35,False,0.001,12,120,35
12,0.9190865129232406,0.755078125,0.9039490631648472,0.7553571428571428,0.75625,overnight_cnn_64_128_drop0.0_bn1_lr0.0001,cnn,"256,128","64,128",0.0,True,0.0001,12,120,35
12,0.9022817636529604,0.70703125,0.8013280902590071,0.7549107142857143,0.7549107142857143,overnight_cnn_64_128_drop0.1_bn1_lr0.0003,cnn,"256,128","64,128",0.1,True,0.0003,12,120,35
12,0.7137936788300673,0.752734375,0.7215899194989885,0.753125,0.753125,overnight_cnn_32_64_128_drop0.0_bn0_lr0.0001,cnn,"256,128","32,64,128",0.0,False,0.0001,12,120,35
12,0.8508011758327484,0.6927083333333334,0.7069098745073591,0.753125,0.7727678571428571,overnight_cnn_32_64_drop0.2_bn1_lr0.002,cnn,"256,128","32,64",0.2,True,0.002,12,120,35
12,0.7944984381397565,0.7153645833333333,0.7350176879337855,0.7513392857142858,0.7535714285714286,overnight_cnn_64_128_drop0.1_bn0_lr0.001,cnn,"256,128","64,128",0.1,False,0.001,12,120,35
10,0.7860528379678726,0.7126302083333333,0.7039271882602147,0.7504464285714286,0.7504464285714286,overnight_dense_128_64_drop0.35_bn0_lr0.0001,dense,"128,64",,0.35,False,0.0001,10,120,35
12,0.7950879673163096,0.7015625,0.7422105925423759,0.7504464285714286,0.7504464285714286,overnight_cnn_32_64_128_drop0.1_bn0_lr0.0001,cnn,"256,128","32,64,128",0.1,False,0.0001,12,120,35
12,0.9652542233467102,0.6518229166666667,0.777347765650068,0.7459821428571428,0.7459821428571428,overnight_cnn_64_128_drop0.35_bn1_lr0.001,cnn,"256,128","64,128",0.35,True,0.001,12,120,35
12,0.5990284018218517,0.8026041666666667,0.7038294230188642,0.7433035714285714,0.7660714285714286,overnight_cnn_32_64_drop0.0_bn1_lr0.001,cnn,"256,128","32,64",0.0,True,0.001,12,120,35
12,1.0102960308392843,0.6592447916666667,0.8856148191860744,0.7397321428571428,0.7397321428571428,overnight_cnn_64_128_drop0.2_bn1_lr0.0003,cnn,"256,128","64,128",0.2,True,0.0003,12,120,35
12,1.049125400185585,0.6490885416666666,0.8438741360391889,0.7361607142857143,0.753125,overnight_cnn_32_64_128_drop0.35_bn1_lr0.0001,cnn,"256,128","32,64,128",0.35,True,0.0001,12,120,35
12,0.7167845085263252,0.746875,0.7363496065139771,0.7357142857142858,0.7455357142857143,overnight_cnn_64_128_drop0.0_bn0_lr0.001,cnn,"256,128","64,128",0.0,False,0.001,12,120,35
12,1.048839973906676,0.6177083333333333,0.8546597617013114,0.7348214285714286,0.7348214285714286,overnight_cnn_32_64_drop0.35_bn1_lr0.002,cnn,"256,128","32,64",0.35,True,0.002,12,120,35
12,0.969685793419679,0.6552083333333333,0.8238734926496233,0.7316964285714286,0.7446428571428572,overnight_cnn_32_64_drop0.2_bn1_lr0.001,cnn,"256,128","32,64",0.2,True,0.001,12,120,35
12,0.8578264062603315,0.7481770833333333,0.864493351323264,0.73125,0.7361607142857143,overnight_cnn_32_64_drop0.0_bn1_lr0.0003,cnn,"256,128","32,64",0.0,True,0.0003,12,120,35
12,0.9511066397031148,0.651953125,0.8104565739631653,0.7308035714285714,0.7352678571428571,overnight_cnn_32_64_drop0.35_bn0_lr0.002,cnn,"256,128","32,64",0.35,False,0.002,12,120,35
12,0.978669036924839,0.6444010416666667,0.8636137502534049,0.7276785714285714,0.7339285714285714,overnight_cnn_32_64_drop0.2_bn0_lr0.001,cnn,"256,128","32,64",0.2,False,0.001,12,120,35
12,1.0239801689982415,0.6177083333333333,0.8398397939545768,0.7263392857142857,0.7263392857142857,overnight_cnn_32_64_128_drop0.35_bn0_lr0.0001,cnn,"256,128","32,64,128",0.35,False,0.0001,12,120,35
12,0.756193624685208,0.7298177083333334,0.7650393026215689,0.7236607142857143,0.7352678571428571,overnight_cnn_16_32_drop0.0_bn0_lr0.002,cnn,"256,128","16,32",0.0,False,0.002,12,120,35
12,1.102538998425007,0.63125,0.9747192297663008,0.7227678571428572,0.7227678571428572,overnight_cnn_32_64_drop0.1_bn1_lr0.0003,cnn,"256,128","32,64",0.1,True,0.0003,12,120,35
12,1.0280504961808523,0.630078125,0.9075124025344848,0.721875,0.721875,overnight_cnn_16_32_drop0.1_bn1_lr0.001,cnn,"256,128","16,32",0.1,True,0.001,12,120,35
12,0.8829090798894564,0.6739583333333333,0.7970125419752938,0.7200892857142858,0.7236607142857143,overnight_cnn_32_64_128_drop0.2_bn0_lr0.0001,cnn,"256,128","32,64,128",0.2,False,0.0001,12,120,35
12,1.171514784793059,0.6391927083333333,1.0711257781301227,0.7196428571428571,0.7196428571428571,overnight_cnn_64_128_drop0.1_bn1_lr0.0001,cnn,"256,128","64,128",0.1,True,0.0001,12,120,35
12,1.0722124785184861,0.6106770833333334,0.8930596658161708,0.7183035714285714,0.7183035714285714,overnight_cnn_16_32_drop0.2_bn1_lr0.002,cnn,"256,128","16,32",0.2,True,0.002,12,120,35
12,0.7265398720900218,0.77421875,0.8627687113625663,0.7178571428571429,0.75625,overnight_cnn_16_32_drop0.0_bn1_lr0.001,cnn,"256,128","16,32",0.0,True,0.001,12,120,35
12,0.841757740577062,0.7088541666666667,0.8227133018629892,0.7160714285714286,0.7160714285714286,overnight_cnn_16_32_drop0.0_bn0_lr0.001,cnn,"256,128","16,32",0.0,False,0.001,12,120,35
12,0.793874957660834,0.7180989583333334,0.8283164075442723,0.7125,0.7125,overnight_cnn_32_64_drop0.0_bn0_lr0.001,cnn,"256,128","32,64",0.0,False,0.001,12,120,35
12,0.9379450256625811,0.6627604166666666,0.8563522986003331,0.7107142857142857,0.7196428571428571,overnight_cnn_32_64_drop0.1_bn0_lr0.001,cnn,"256,128","32,64",0.1,False,0.001,12,120,35
12,1.0835018654664357,0.6005208333333333,0.9111556257520403,0.7098214285714286,0.7178571428571429,overnight_cnn_32_64_drop0.35_bn0_lr0.001,cnn,"256,128","32,64",0.35,False,0.001,12,120,35
12,1.190369582672914,0.5553385416666666,1.0042669364384242,0.7071428571428572,0.7071428571428572,overnight_cnn_16_32_drop0.2_bn0_lr0.001,cnn,"256,128","16,32",0.2,False,0.001,12,120,35
12,1.0822988837957381,0.7044270833333334,1.0562756589480808,0.7071428571428572,0.7084821428571428,overnight_cnn_16_32_drop0.0_bn1_lr0.0003,cnn,"256,128","16,32",0.0,True,0.0003,12,120,35
12,1.2402272204558054,0.6865885416666667,1.2051533664975846,0.70625,0.70625,overnight_cnn_32_64_drop0.0_bn1_lr0.0001,cnn,"256,128","32,64",0.0,True,0.0001,12,120,35
12,1.1569661940137546,0.5723958333333333,0.964957674912044,0.7,0.7,overnight_cnn_32_64_drop0.35_bn1_lr0.001,cnn,"256,128","32,64",0.35,True,0.001,12,120,35
12,1.2866331170002618,0.5752604166666667,1.1460351399012974,0.6991071428571428,0.7,overnight_cnn_64_128_drop0.2_bn1_lr0.0001,cnn,"256,128","64,128",0.2,True,0.0001,12,120,35
12,1.1133846501509348,0.5852864583333334,0.979365953377315,0.6982142857142857,0.6982142857142857,overnight_cnn_16_32_drop0.1_bn0_lr0.001,cnn,"256,128","16,32",0.1,False,0.001,12,120,35
12,1.2278797606627145,0.5802083333333333,1.082153536592211,0.6901785714285714,0.6910714285714286,overnight_cnn_32_64_drop0.2_bn1_lr0.0003,cnn,"256,128","32,64",0.2,True,0.0003,12,120,35
12,0.9600416014591853,0.65,0.8521422624588013,0.6897321428571429,0.7191964285714286,overnight_cnn_16_32_drop0.1_bn0_lr0.002,cnn,"256,128","16,32",0.1,False,0.002,12,120,35
12,0.9226427907745044,0.6815104166666667,0.9250850013324192,0.6883928571428571,0.703125,overnight_cnn_64_128_drop0.0_bn0_lr0.0003,cnn,"256,128","64,128",0.0,False,0.0003,12,120,35
12,1.1854316820700963,0.566796875,1.020828069959368,0.6870535714285714,0.6928571428571428,overnight_cnn_16_32_drop0.2_bn1_lr0.001,cnn,"256,128","16,32",0.2,True,0.001,12,120,35
12,1.1715036109089851,0.5888020833333333,1.0231658492769513,0.6866071428571429,0.7049107142857143,overnight_cnn_64_128_drop0.35_bn1_lr0.0003,cnn,"256,128","64,128",0.35,True,0.0003,12,120,35
12,1.038624988993009,0.6733072916666667,1.024970030784607,0.6852678571428571,0.6852678571428571,overnight_cnn_32_64_drop0.0_bn0_lr0.0003,cnn,"256,128","32,64",0.0,False,0.0003,12,120,35
12,1.1992967933416367,0.548046875,1.0658835513251168,0.6794642857142857,0.6794642857142857,overnight_cnn_16_32_drop0.35_bn0_lr0.002,cnn,"256,128","16,32",0.35,False,0.002,12,120,35
12,1.3428612798452377,0.553125,1.2176051480429513,0.6772321428571428,0.6772321428571428,overnight_cnn_16_32_drop0.1_bn1_lr0.0003,cnn,"256,128","16,32",0.1,True,0.0003,12,120,35
12,1.251755634446939,0.5276041666666667,1.068898892402649,0.6763392857142857,0.6763392857142857,overnight_cnn_16_32_drop0.35_bn1_lr0.002,cnn,"256,128","16,32",0.35,True,0.002,12,120,35
12,1.0273725882172584,0.6404947916666667,0.9525623491832188,0.6758928571428572,0.6901785714285714,overnight_cnn_64_128_drop0.1_bn0_lr0.0003,cnn,"256,128","64,128",0.1,False,0.0003,12,120,35
12,1.1886621773242951,0.5588541666666667,1.0380577717508588,0.6754464285714286,0.6754464285714286,overnight_cnn_64_128_drop0.35_bn0_lr0.0003,cnn,"256,128","64,128",0.35,False,0.0003,12,120,35
12,1.3997951209545136,0.5611979166666666,1.2947382586342948,0.6665178571428572,0.6665178571428572,overnight_cnn_32_64_drop0.1_bn1_lr0.0001,cnn,"256,128","32,64",0.1,True,0.0001,12,120,35
12,1.3840453277031581,0.4725260416666667,1.1650338581630162,0.6625,0.6625,overnight_cnn_16_32_drop0.35_bn1_lr0.001,cnn,"256,128","16,32",0.35,True,0.001,12,120,35
12,1.1008382295568784,0.609765625,0.9928743975503104,0.6625,0.6803571428571429,overnight_cnn_64_128_drop0.2_bn0_lr0.0003,cnn,"256,128","64,128",0.2,False,0.0003,12,120,35
12,1.4417131274938584,0.49244791666666665,1.2881516797201975,0.65625,0.65625,overnight_cnn_64_128_drop0.35_bn1_lr0.0001,cnn,"256,128","64,128",0.35,True,0.0001,12,120,35
12,1.4220528413852056,0.480078125,1.2614708423614502,0.65,0.6651785714285714,overnight_cnn_32_64_drop0.35_bn1_lr0.0003,cnn,"256,128","32,64",0.35,True,0.0003,12,120,35
12,1.2918302963177364,0.5177083333333333,1.1162353481565204,0.6392857142857142,0.65625,overnight_cnn_16_32_drop0.35_bn0_lr0.001,cnn,"256,128","16,32",0.35,False,0.001,12,120,35
12,1.3111433019240697,0.500390625,1.1562038217272077,0.6366071428571428,0.640625,overnight_cnn_32_64_drop0.2_bn0_lr0.0003,cnn,"256,128","32,64",0.2,False,0.0003,12,120,35
12,1.1966647058725357,0.5494791666666666,1.1091329625674657,0.6308035714285715,0.6316964285714286,overnight_cnn_32_64_drop0.1_bn0_lr0.0003,cnn,"256,128","32,64",0.1,False,0.0003,12,120,35
12,1.2822922120491664,0.5940104166666667,1.2299929414476667,0.6263392857142858,0.6263392857142858,overnight_cnn_64_128_drop0.0_bn0_lr0.0001,cnn,"256,128","64,128",0.0,False,0.0001,12,120,35
12,1.513068863749504,0.48932291666666666,1.401002904347011,0.6236607142857142,0.6236607142857142,overnight_cnn_32_64_drop0.2_bn1_lr0.0001,cnn,"256,128","32,64",0.2,True,0.0001,12,120,35
12,1.2451173484325408,0.5959635416666667,1.2016558630125864,0.6223214285714286,0.6223214285714286,overnight_cnn_16_32_drop0.0_bn0_lr0.0003,cnn,"256,128","16,32",0.0,False,0.0003,12,120,35
12,1.4814349621534348,0.4571614583333333,1.3501798459461758,0.6111607142857143,0.6111607142857143,overnight_cnn_16_32_drop0.2_bn1_lr0.0003,cnn,"256,128","16,32",0.2,True,0.0003,12,120,35
12,1.544384596745173,0.5856770833333333,1.504297811644418,0.6058035714285714,0.6058035714285714,overnight_cnn_16_32_drop0.0_bn1_lr0.0001,cnn,"256,128","16,32",0.0,True,0.0001,12,120,35
12,1.4277430911858877,0.48736979166666666,1.313403272628784,0.5991071428571428,0.5991071428571428,overnight_cnn_64_128_drop0.2_bn0_lr0.0001,cnn,"256,128","64,128",0.2,False,0.0001,12,120,35
12,1.5894154260555904,0.42890625,1.4499618053436278,0.5758928571428571,0.5758928571428571,overnight_cnn_64_128_drop0.35_bn0_lr0.0001,cnn,"256,128","64,128",0.35,False,0.0001,12,120,35
12,1.411174969871839,0.5053385416666667,1.3384942463466099,0.5705357142857143,0.5910714285714286,overnight_cnn_64_128_drop0.1_bn0_lr0.0001,cnn,"256,128","64,128",0.1,False,0.0001,12,120,35
12,1.7996795783440271,0.360546875,1.6848395722252982,0.5651785714285714,0.5651785714285714,overnight_cnn_16_32_drop0.2_bn1_lr0.0001,cnn,"256,128","16,32",0.2,True,0.0001,12,120,35
